complex_id,month,day_group,ridership
450,1,weekend,92693.5
451,1,total,539708.0
451,1,weekday,444032.5
451,1,weekend,95675.5
452,1,total,420270.0
452,1,weekday,343348.0
452,1,weekend,76922.0
453,1,total,371140.0
453,1,weekday,303477.5
453,1,weekend,67662.5
455,1,total,114067.0
455,1,weekday,96621.5
455,1,weekend,17445.5
456,1,total,410778.5
456,1,weekday,350238.0
456,1,weekend,60540.5
457,1,total,140375.5
457,1,weekday,121073.5
457,1,weekend,19302.0
458,1,total,311788.5
458,1,weekday,268112.5
458,1,weekend,43676.0
459,1,total,235724.0
459,1,weekday,208566.5
459,1,weekend,27157.5
460,1,total,240010.5
460,1,weekday,228218.0
460,1,weekend,11792.5
461,1,total,367735.5
461,1,weekday,297096.5
461,1,weekend,70639.0
463,1,total,160233.0
463,1,weekday,154637.0
463,1,weekend,5596.0
464,1,total,347479.0
464,1,weekday,319181.5
464,1,weekend,28297.5
471,1,total,237130.5
471,1,weekday,219103.0
471,1,weekend,18027.5
475,1,total,484892.0
475,1,weekday,411455.0
475,1,weekend,73437.0
476,1,total,670971.0
476,1,weekday,554075.5
476,1,weekend,116895.5
477,1,total,759158.5
477,1,weekday,660309.0
477,1,weekend,98849.5
601,1,total,1147319.5
601,1,weekday,972454.5
601,1,weekend,174865.0
602,1,total,2598415.0
602,1,weekday,2141457.0
602,1,weekend,456958.0
603,1,total,309883.0
603,1,weekday,270304.5
603,1,weekend,39578.5
604,1,total,545475.0
604,1,weekday,466814.0
604,1,weekend,78661.0
605,1,total,639038.0
605,1,weekday,545648.0
605,1,weekend,93390.0
606,1,total,574986.5
606,1,weekday,500842.5
606,1,weekend,74144.0
607,1,total,3065665.5
607,1,weekday,2625108.0
607,1,weekend,440557.5
608,1,total,325495.5
608,1,weekday,273875.5
608,1,weekend,51620.0
609,1,total,1279826.0
609,1,weekday,1179458.5
609,1,weekend,100367.5
610,1,total,3694366.0
610,1,weekday,3349903.5
610,1,weekend,344462.5
611,1,total,5056513.5
611,1,weekday,4253729.0
611,1,weekend,802784.5
612,1,total,1542728.0
612,1,weekday,1389044.5
612,1,weekend,153683.5
613,1,total,1356964.0
613,1,weekday,1169898.5
613,1,weekend,187065.5
614,1,total,1750166.5
614,1,weekday,1466959.0
614,1,weekend,283207.5
615,1,total,129784.5
615,1,weekday,110055.5
615,1,weekend,19729.0
616,1,total,1353496.0
616,1,weekday,1091856.5
616,1,weekend,261639.5
617,1,total,1158043.0
617,1,weekday,972947.0
617,1,weekend,185096.0
618,1,total,1131457.0
618,1,weekday,915401.5
618,1,weekend,216055.5
619,1,total,904937.5
619,1,weekday,757232.5
619,1,weekend,147705.0
620,1,total,860401.5
620,1,weekday,770959.5
620,1,weekend,89442.0
621,1,total,222130.0
621,1,weekday,180738.5
621,1,weekend,41391.5
622,1,total,681485.5
622,1,weekday,617982.0
622,1,weekend,63503.5
623,1,total,1206683.5
623,1,weekday,950486.5
623,1,weekend,256197.0
624,1,total,1575735.0
624,1,weekday,1427494.5
624,1,weekend,148240.5
625,1,total,627768.5
625,1,weekday,521603.5
625,1,weekend,106165.0
626,1,total,385999.0
626,1,weekday,314020.5
626,1,weekend,71978.5
627,1,total,167014.5
627,1,weekday,138296.0
627,1,weekend,28718.5
628,1,total,2111583.5
628,1,weekday,1907474.5
628,1,weekend,204109.0
629,1,total,391180.5
629,1,weekday,307587.0
629,1,weekend,83593.5
630,1,total,580387.5
630,1,weekday,464968.0
630,1,weekend,115419.5
635,1,total,774091.0
635,1,weekday,688251.0
635,1,weekend,85840.0
636,1,total,984080.0
636,1,weekday,870031.0
636,1,weekend,114049.0
1,2,total,370899.0
1,2,weekday,316360.67
1,2,weekend,54538.33
2,2,total,346601.0
2,2,weekday,287327.5
2,2,weekend,59273.5
3,2,total,285670.0
3,2,weekday,256830.0
3,2,weekend,28840.0
4,2,total,259566.5
4,2,weekday,214966.5
4,2,weekend,44600.0
5,2,total,139112.0
5,2,weekday,124318.0
5,2,weekend,14794.0
6,2,total,65971.0
6,2,weekday,53551.0
6,2,weekend,12420.0
8,2,total,353320.0
8,2,weekday,298787.0
8,2,weekend,54533.0
9,2,total,855149.67
9,2,weekday,696066.67
9,2,weekend,159083.0
10,2,total,594680.33
10,2,weekday,480597.33
10,2,weekend,114083.0
13,2,total,317836.67
13,2,weekday,262729.67
13,2,weekend,55107.0
14,2,total,595995.67
14,2,weekday,495160.33
14,2,weekend,100835.33
16,2,total,454653.67
16,2,weekday,351712.0
16,2,weekend,102941.67
17,2,total,372142.0
17,2,weekday,266832.0
17,2,weekend,105310.0
20,2,total,155230.67
20,2,weekday,137720.0
20,2,weekend,17510.67
22,2,total,157150.0
22,2,weekday,132396.33
22,2,weekend,24753.67
26,2,total,511600.67
26,2,weekday,432852.0
26,2,weekend,78748.67
28,2,total,160208.67
28,2,weekday,133212.33
28,2,weekend,26996.33
30,2,total,128808.67
30,2,weekday,111015.0
30,2,weekend,17793.67
31,2,total,88366.0
31,2,weekday,73846.0
31,2,weekend,14520.0
32,2,total,322850.33
32,2,weekday,264620.0
32,2,weekend,58230.33
33,2,total,173076.67
33,2,weekday,143582.33
33,2,weekend,29494.33
34,2,total,184888.0
34,2,weekday,152987.0
34,2,weekend,31901.0
35,2,total,308152.33
35,2,weekday,245838.67
35,2,weekend,62313.67
36,2,total,178787.67
36,2,weekday,150329.33
36,2,weekend,28458.33
37,2,total,130757.67
37,2,weekday,112814.67
37,2,weekend,17943.0
38,2,total,270271.67
38,2,weekday,229610.67
38,2,weekend,40661.0
39,2,total,135561.0
39,2,weekday,116806.67
39,2,weekend,18754.33
41,2,total,236034.0
41,2,weekday,199479.0
41,2,weekend,36555.0
42,2,total,239248.0
42,2,weekday,194869.0
42,2,weekend,44379.0
43,2,total,145239.67
43,2,weekday,116421.67
43,2,weekend,28818.0
44,2,total,391871.67
44,2,weekday,328583.33
44,2,weekend,63288.33
45,2,total,78013.33
45,2,weekday,64476.33
45,2,weekend,13537.0
46,2,total,151251.0
46,2,weekday,124079.0
46,2,weekend,27172.0
47,2,total,244878.33
47,2,weekday,207201.67
47,2,weekend,37676.67
48,2,total,81434.33
48,2,weekday,70517.33
48,2,weekend,10917.0
49,2,total,145403.67
49,2,weekday,122877.67
49,2,weekend,22526.0
50,2,total,138633.0
50,2,weekday,120146.33
50,2,weekend,18486.67
51,2,total,457674.67
51,2,weekday,393980.33
51,2,weekend,63694.33
52,2,total,179244.67
52,2,weekday,146097.67
52,2,weekend,33147.0
53,2,total,106058.67
53,2,weekday,88363.0
53,2,weekend,17695.67
54,2,total,321844.0
54,2,weekday,277681.67
54,2,weekend,44162.33
55,2,total,267950.0
55,2,weekday,224200.67
55,2,weekend,43749.33
56,2,total,75808.33
56,2,weekday,62828.33
56,2,weekend,12980.0
57,2,total,47554.33
57,2,weekday,41008.67
57,2,weekend,6545.67
58,2,total,273116.33
58,2,weekday,220826.0
58,2,weekend,52290.33
59,2,total,131158.33
59,2,weekday,106933.67
59,2,weekend,24224.67
60,2,total,96553.33
60,2,weekday,81768.0
60,2,weekend,14785.33
61,2,total,75887.0
61,2,weekday,64308.0
61,2,weekend,11579.0
62,2,total,51631.0
62,2,weekday,44495.0
62,2,weekend,7136.0
64,2,total,139075.67
64,2,weekday,113804.67
64,2,weekend,25271.0
65,2,total,150006.67
65,2,weekday,124631.33
65,2,weekend,25375.33
66,2,total,146482.67
66,2,weekday,120614.0
66,2,weekend,25868.67
67,2,total,118400.0
67,2,weekday,96912.33
67,2,weekend,21487.67
68,2,total,191141.67
68,2,weekday,155844.33
68,2,weekend,35297.33
69,2,total,130472.0
69,2,weekday,108347.33
69,2,weekend,22124.67
70,2,total,66222.33
70,2,weekday,55122.67
70,2,weekend,11099.67
71,2,total,300221.0
71,2,weekday,237720.0
71,2,weekend,62501.0
72,2,total,66520.0
72,2,weekday,56268.33
72,2,weekend,10251.67
74,2,total,69374.0
74,2,weekday,56676.33
74,2,weekend,12697.67
75,2,total,58553.33
75,2,weekday,49225.0
75,2,weekend,9328.33
76,2,total,211631.0
76,2,weekday,172099.0
76,2,weekend,39532.0
77,2,total,70845.67
77,2,weekday,58837.0
77,2,weekend,12008.67
78,2,total,57942.33
78,2,weekday,46680.67
78,2,weekend,11261.67
79,2,total,41044.0
79,2,weekday,33262.0
79,2,weekend,7782.0
80,2,total,38703.67
80,2,weekday,34865.67
80,2,weekend,3838.0
81,2,total,62633.0
81,2,weekday,55838.0
81,2,weekend,6795.0
82,2,total,49810.67
82,2,weekday,45525.0
82,2,weekend,4285.67
83,2,total,99541.0
83,2,weekday,89816.67
83,2,weekend,9724.33
84,2,total,80570.33
84,2,weekday,72752.0
84,2,weekend,7818.33
85,2,total,74980.0
85,2,weekday,68028.67
85,2,weekend,6951.33
86,2,total,30621.0
86,2,weekday,28142.0
86,2,weekend,2479.0
87,2,total,109653.67
87,2,weekday,91388.33
87,2,weekend,18265.33
88,2,total,74457.33
88,2,weekday,64414.0
88,2,weekend,10043.33
89,2,total,69854.67
89,2,weekday,60557.67
89,2,weekend,9297.0
90,2,total,62400.0
90,2,weekday,53349.0
90,2,weekend,9051.0
91,2,total,52742.67
91,2,weekday,45315.0
91,2,weekend,7427.67
93,2,total,83117.67
93,2,weekday,65914.67
93,2,weekend,17203.0
94,2,total,160442.33
94,2,weekday,129031.33
94,2,weekend,31411.0
95,2,total,170274.33
95,2,weekday,139440.67
95,2,weekend,30833.67
96,2,total,143056.67
96,2,weekday,116639.33
96,2,weekend,26417.33
97,2,total,297580.33
97,2,weekday,243193.67
97,2,weekend,54386.67
98,2,total,208158.67
98,2,weekday,170251.0
98,2,weekend,37907.67
99,2,total,124598.33
99,2,weekday,98434.33
99,2,weekend,26164.0
100,2,total,73475.0
100,2,weekday,57043.67
100,2,weekend,16431.33
101,2,total,335193.33
101,2,weekday,265608.33
101,2,weekend,69585.0
103,2,total,96140.33
103,2,weekday,69617.67
103,2,weekend,26522.67
107,2,total,156417.67
107,2,weekday,141846.67
107,2,weekend,14571.0
108,2,total,81482.67
108,2,weekday,69604.67
108,2,weekend,11878.0
109,2,total,119002.67
109,2,weekday,101207.33
109,2,weekend,17795.33
110,2,total,81308.0
110,2,weekday,68121.33
110,2,weekend,13186.67
111,2,total,53529.33
111,2,weekday,41297.33
111,2,weekend,12232.0
113,2,total,119612.0
113,2,weekday,82211.0
113,2,weekend,37401.0
114,2,total,109902.0
114,2,weekday,81189.0
114,2,weekend,28713.0
118,2,total,163346.67
118,2,weekday,133450.0
118,2,weekend,29896.67
119,2,total,488876.33
119,2,weekday,409270.33
119,2,weekend,79606.0
120,2,total,618972.67
120,2,weekday,500324.0
120,2,weekend,118648.67
122,2,total,229214.33
122,2,weekday,197256.0
122,2,weekend,31958.33
123,2,total,160354.0
123,2,weekday,139596.67
123,2,weekend,20757.33
124,2,total,163093.67
124,2,weekday,135670.33
124,2,weekend,27423.33
125,2,total,176923.0
125,2,weekday,144932.33
125,2,weekend,31990.67
126,2,total,176503.33
126,2,weekday,146790.33
126,2,weekend,29713.0
127,2,total,289740.67
127,2,weekday,245803.0
127,2,weekend,43937.67
129,2,total,190209.33
129,2,weekday,162920.0
129,2,weekend,27289.33
130,2,total,102560.33
130,2,weekday,86830.33
130,2,weekend,15730.0
131,2,total,47746.33
131,2,weekday,40252.67
131,2,weekend,7493.67
133,2,total,40596.33
133,2,weekday,35053.33
133,2,weekend,5543.0
134,2,total,99441.0
134,2,weekday,82937.0
134,2,weekend,16504.0
135,2,total,73833.67
135,2,weekday,61933.0
135,2,weekend,11900.67
136,2,total,117559.33
136,2,weekday,98906.0
136,2,weekend,18653.33
137,2,total,86129.0
137,2,weekday,73865.67
137,2,weekend,12263.33
138,2,total,276497.67
138,2,weekday,236775.67
138,2,weekend,39722.0
141,2,total,42697.67
141,2,weekday,35306.0
141,2,weekend,7391.67
143,2,total,251966.0
143,2,weekday,196820.67
143,2,weekend,55145.33
144,2,total,165696.33
144,2,weekday,132890.0
144,2,weekend,32806.33
145,2,total,113095.0
145,2,weekday,92479.67
145,2,weekend,20615.33
146,2,total,270421.33
146,2,weekday,220512.33
146,2,weekend,49909.0
147,2,total,299299.0
147,2,weekday,249102.67
147,2,weekend,50196.33
149,2,total,107096.5
149,2,weekday,85496.5
149,2,weekend,21600.0
150,2,total,68970.33
150,2,weekday,54088.0
150,2,weekend,14882.33
151,2,total,595331.67
151,2,weekday,478495.67
151,2,weekend,116836.0
152,2,total,130030.0
152,2,weekday,110861.67
152,2,weekend,19168.33
153,2,total,705637.0
153,2,weekday,562157.0
153,2,weekend,143480.0
154,2,total,169474.33
154,2,weekday,140412.33
154,2,weekend,29062.0
155,2,total,168919.5
155,2,weekday,137316.5
155,2,weekend,31603.0
156,2,total,105936.0
156,2,weekday,87824.0
156,2,weekend,18112.0
157,2,total,217079.33
157,2,weekday,188491.33
157,2,weekend,28588.0
158,2,total,232420.0
158,2,weekday,201329.5
158,2,weekend,31090.5
159,2,total,279090.0
159,2,weekday,221087.67
159,2,weekend,58002.33
160,2,total,180112.0
160,2,weekday,148831.0
160,2,weekend,31281.0
162,2,total,484468.67
162,2,weekday,386316.33
162,2,weekend,98152.33
164,2,total,1868283.67
164,2,weekday,1571342.33
164,2,weekend,296941.33
165,2,total,561173.33
165,2,weekday,471917.0
165,2,weekend,89256.33
167,2,total,1068467.67
167,2,weekday,820779.33
167,2,weekend,247688.33
168,2,total,290168.67
168,2,weekday,252633.33
168,2,weekend,37535.33
169,2,total,463511.33
169,2,weekday,394769.33
169,2,weekend,68742.0
173,2,total,217738.33
173,2,weekday,177440.0
173,2,weekend,40298.33
175,2,total,258529.33
175,2,weekday,208953.67
175,2,weekend,49575.67
176,2,total,122857.67
176,2,weekday,94999.33
176,2,weekend,27858.33
177,2,total,167152.0
177,2,weekday,138752.67
177,2,weekend,28399.33
179,2,total,432148.67
179,2,weekday,349150.67
179,2,weekend,82998.0
180,2,total,158932.67
180,2,weekday,128791.33
180,2,weekend,30141.33
181,2,total,394488.33
181,2,weekday,318374.33
181,2,weekend,76114.0
182,2,total,140348.67
182,2,weekday,114501.0
182,2,weekend,25847.67
183,2,total,135660.67
183,2,weekday,112178.67
183,2,weekend,23482.0
185,2,total,65681.0
185,2,weekday,56596.33
185,2,weekend,9084.67
186,2,total,74038.67
186,2,weekday,61298.0
186,2,weekend,12740.67
187,2,total,76691.33
187,2,weekday,64357.67
187,2,weekend,12333.67
188,2,total,251193.0
188,2,weekday,208437.0
188,2,weekend,42756.0
189,2,total,146417.67
189,2,weekday,121267.67
189,2,weekend,25150.0
190,2,total,102333.67
190,2,weekday,85876.0
190,2,weekend,16457.67
191,2,total,66881.67
191,2,weekday,57343.33
191,2,weekend,9538.33
192,2,total,181016.33
192,2,weekday,151369.0
192,2,weekend,29647.33
193,2,total,42417.67
193,2,weekday,36755.67
193,2,weekend,5662.0
194,2,total,58498.67
194,2,weekday,51449.0
194,2,weekend,7049.67
195,2,total,178038.67
195,2,weekday,152259.67
195,2,weekend,25779.0
196,2,total,49124.0
196,2,weekday,32869.67
196,2,weekend,16254.33
197,2,total,21947.33
197,2,weekday,18839.67
197,2,weekend,3107.67
198,2,total,53809.0
198,2,weekday,42399.67
198,2,weekend,11409.33
199,2,total,6710.33
199,2,weekday,6007.67
199,2,weekend,702.67
200,2,total,17808.67
200,2,weekday,15034.0
200,2,weekend,2774.67
201,2,total,10084.0
201,2,weekday,8918.67
201,2,weekend,1165.33
202,2,total,4959.67
202,2,weekday,4544.67
202,2,weekend,415.0
203,2,total,14558.33
203,2,weekday,12220.33
203,2,weekend,2338.0
204,2,total,52930.33
204,2,weekday,43890.0
204,2,weekend,9040.33
205,2,total,52387.67
205,2,weekday,43416.67
205,2,weekend,8971.0
206,2,total,17121.67
206,2,weekday,14299.33
206,2,weekend,2822.33
207,2,total,22634.67
207,2,weekday,18998.0
207,2,weekend,3636.67
208,2,total,43273.67
208,2,weekday,37030.0
208,2,weekend,6243.67
209,2,total,110804.33
209,2,weekday,92585.67
209,2,weekend,18218.67
210,2,total,206290.33
210,2,weekday,171525.0
210,2,weekend,34765.33
211,2,total,171069.0
211,2,weekday,143668.0
211,2,weekend,27401.0
212,2,total,193901.33
212,2,weekday,160455.67
212,2,weekend,33445.67
213,2,total,282335.33
213,2,weekday,231417.67
213,2,weekend,50917.67
214,2,total,120439.0
214,2,weekday,97426.67
214,2,weekend,23012.33
215,2,total,236982.67
215,2,weekday,196294.33
215,2,weekend,40688.33
216,2,total,124089.5
216,2,weekday,100697.0
216,2,weekend,23392.5
217,2,total,168295.67
217,2,weekday,137454.33
217,2,weekend,30841.33
218,2,total,232520.5
218,2,weekday,186299.5
218,2,weekend,46221.0
220,2,total,87471.33
220,2,weekday,71979.0
220,2,weekend,15492.33
221,2,total,240494.67
221,2,weekday,200594.67
221,2,weekend,39900.0
222,2,total,170795.67
222,2,weekday,138652.67
222,2,weekend,32143.0
223,2,total,492049.33
223,2,weekday,415456.67
223,2,weekend,76592.67
224,2,total,279169.0
224,2,weekday,247033.5
224,2,weekend,32135.5
225,2,total,1213395.0
225,2,weekday,1127887.33
225,2,weekend,85507.67
228,2,total,584964.5
228,2,weekday,538002.5
228,2,weekend,46962.0
231,2,total,511783.67
231,2,weekday,444207.67
231,2,weekend,67576.0
232,2,total,382296.0
232,2,weekday,311355.0
232,2,weekend,70941.0
234,2,total,323100.33
234,2,weekday,272818.33
234,2,weekend,50282.0
235,2,total,231789.33
235,2,weekday,204964.0
235,2,weekend,26825.33
236,2,total,269891.33
236,2,weekday,224053.67
236,2,weekend,45837.67
237,2,total,267176.0
237,2,weekday,229514.0
237,2,weekend,37662.0
238,2,total,108743.67
238,2,weekday,90536.67
238,2,weekend,18207.0
240,2,total,276911.0
240,2,weekday,231300.0
240,2,weekend,45611.0
241,2,total,141825.33
241,2,weekday,120233.33
241,2,weekend,21592.0
242,2,total,132549.67
242,2,weekday,113082.33
242,2,weekend,19467.33
243,2,total,249709.0
243,2,weekday,197386.67
243,2,weekend,52322.33
244,2,total,84508.33
244,2,weekday,74964.0
244,2,weekend,9544.33
245,2,total,93521.67
245,2,weekday,82075.0
245,2,weekend,11446.67
246,2,total,30823.67
246,2,weekday,27401.33
246,2,weekend,3422.33
247,2,total,19132.0
247,2,weekday,16852.67
247,2,weekend,2279.33
248,2,total,52138.0
248,2,weekday,46649.67
248,2,weekend,5488.33
249,2,total,45767.0
249,2,weekday,40599.0
249,2,weekend,5168.0
250,2,total,101788.33
250,2,weekday,89083.33
250,2,weekend,12705.0
251,2,total,33615.67
251,2,weekday,29820.67
251,2,weekend,3795.0
252,2,total,59035.33
252,2,weekday,52275.0
252,2,weekend,6760.33
253,2,total,34929.0
253,2,weekday,31414.33
253,2,weekend,3514.67
254,2,total,492326.67
254,2,weekday,433688.67
254,2,weekend,58638.0
255,2,total,198864.67
255,2,weekday,166415.33
255,2,weekend,32449.33
256,2,total,157437.0
256,2,weekday,130800.0
256,2,weekend,26637.0
257,2,total,101112.0
257,2,weekday,85893.0
257,2,weekend,15219.0
258,2,total,112920.0
258,2,weekday,97905.67
258,2,weekend,15014.33
259,2,total,604228.0
259,2,weekday,516379.67
259,2,weekend,87848.33
260,2,total,80261.67
260,2,weekday,69895.67
260,2,weekend,10366.0
261,2,total,637952.33
261,2,weekday,539242.0
261,2,weekend,98710.33
262,2,total,204609.33
262,2,weekday,178614.67
262,2,weekend,25994.67
263,2,total,367031.67
263,2,weekday,310572.0
263,2,weekend,56459.67
264,2,total,492322.0
264,2,weekday,407762.33
264,2,weekend,84559.67
265,2,total,432750.33
265,2,weekday,362388.33
265,2,weekend,70362.0
266,2,total,298869.67
266,2,weekday,249246.67
266,2,weekend,49623.0
268,2,total,84007.33
268,2,weekday,70253.67
268,2,weekend,13753.67
269,2,total,159959.67
269,2,weekday,137575.0
269,2,weekend,22384.67
270,2,total,205368.33
270,2,weekday,172752.0
270,2,weekend,32616.33
271,2,total,361052.67
271,2,weekday,291711.67
271,2,weekend,69341.0
272,2,total,110907.33
272,2,weekday,99437.67
272,2,weekend,11469.67
273,2,total,267395.0
273,2,weekday,231396.0
273,2,weekend,35999.0
276,2,total,550146.0
276,2,weekday,507482.0
276,2,weekend,42664.0
277,2,total,377387.67
277,2,weekday,334848.33
277,2,weekend,42539.33
278,2,total,853582.0
278,2,weekday,747759.33
278,2,weekend,105822.67
279,2,total,535328.67
279,2,weekday,448590.33
279,2,weekend,86738.33
280,2,total,118392.33
280,2,weekday,95664.0
280,2,weekend,22728.33
282,2,total,45061.33
282,2,weekday,35431.0
282,2,weekend,9630.33
283,2,total,237332.0
283,2,weekday,194869.67
283,2,weekend,42462.33
284,2,total,230211.67
284,2,weekday,185808.33
284,2,weekend,44403.33
286,2,total,114061.33
286,2,weekday,89807.33
286,2,weekend,24254.0
287,2,total,70348.33
287,2,weekday,59981.33
287,2,weekend,10367.0
288,2,total,141607.67
288,2,weekday,116057.33
288,2,weekend,25550.33
289,2,total,212693.33
289,2,weekday,173706.33
289,2,weekend,38987.0
290,2,total,128607.67
290,2,weekday,105182.67
290,2,weekend,23425.0
291,2,total,127801.67
291,2,weekday,106064.67
291,2,weekend,21737.0
292,2,total,135873.33
292,2,weekday,107347.67
292,2,weekend,28525.67
293,2,total,162156.67
293,2,weekday,142445.67
293,2,weekend,19711.0
294,2,total,89125.0
294,2,weekday,76833.5
294,2,weekend,12291.5
295,2,total,218268.33
295,2,weekday,188173.67
295,2,weekend,30094.67
296,2,total,120483.0
296,2,weekday,102369.0
296,2,weekend,18114.0
297,2,total,43428.33
297,2,weekday,37580.67
297,2,weekend,5847.67
298,2,total,146393.33
298,2,weekday,122298.0
298,2,weekend,24095.33
299,2,total,160224.0
299,2,weekday,133047.33
299,2,weekend,27176.67
300,2,total,186805.67
300,2,weekday,157496.0
300,2,weekend,29309.67
301,2,total,270711.0
301,2,weekday,225075.0
301,2,weekend,45636.0
303,2,total,260910.0
303,2,weekday,217652.67
303,2,weekend,43257.33
304,2,total,222120.33
304,2,weekday,183209.0
304,2,weekend,38911.33
305,2,total,327418.33
305,2,weekday,277406.67
305,2,weekend,50011.67
306,2,total,176903.0
306,2,weekday,147533.67
306,2,weekend,29369.33
307,2,total,377320.0
307,2,weekday,330539.0
307,2,weekend,46781.0
308,2,total,284362.67
308,2,weekday,236688.0
308,2,weekend,47674.67
309,2,total,292452.0
309,2,weekday,241979.0
309,2,weekend,50473.0
310,2,total,935808.33
310,2,weekday,730982.33
310,2,weekend,204826.0
311,2,total,454971.67
311,2,weekday,371773.67
311,2,weekend,83198.0
312,2,total,368888.33
312,2,weekday,293976.67
312,2,weekend,74911.67
313,2,total,946171.67
313,2,weekday,750718.33
313,2,weekend,195453.33
314,2,total,550100.0
314,2,weekday,454836.0
314,2,weekend,95264.0
316,2,total,575236.0
316,2,weekday,486964.33
316,2,weekend,88271.67
318,2,total,1958159.33
318,2,weekday,1669708.67
318,2,weekend,288450.67
319,2,total,335173.67
319,2,weekday,292463.0
319,2,weekend,42710.67
320,2,total,346495.67
320,2,weekday,285692.0
320,2,weekend,60803.67
