complex_id,period,ridership,baseline_ridership,baseline_comparison,omny_pct
107,2022-01-01,62208,156707.6,0.397,30.51
107,2022-02-01,73356,149892.4,0.4894,32.76
107,2022-03-01,90899,177494.6,0.5121,32.79
107,2022-04-01,91971,174256.8,0.5278,35.22
107,2022-05-01,90930,182802.2,0.4974,35.65
107,2022-06-01,97343,185455.4,0.5249,38.53
107,2022-07-01,85383,181524.4,0.4704,41.39
107,2022-08-01,87903,182313.4,0.4822,41.93
107,2022-09-01,95650,173182.4,0.5523,42.94
107,2022-10-01,99120,194860.6,0.5087,42.89
107,2022-11-01,91378,170654.6,0.5355,43.78
107,2022-12-01,90110,158860.4,0.5672,43.05
107,2023-01-01,93241,156707.6,0.595,45.78
107,2023-02-01,88075,149892.4,0.5876,45.89
107,2023-03-01,110987,177494.6,0.6253,46.35
107,2023-04-01,102519,174256.8,0.5883,46.83
107,2023-05-01,112203,182802.2,0.6138,47.28
107,2023-06-01,104319,185455.4,0.5625,49.78
107,2023-07-01,99589,181524.4,0.5486,50.4
107,2023-08-01,108353,182313.4,0.5943,50.32
107,2023-09-01,110649,173182.4,0.6389,51.17
107,2023-10-01,110540,194860.6,0.5673,49.99
107,2023-11-01,95810,170654.6,0.5614,51.05
107,2023-12-01,108447,158860.4,0.6827,53.2
107,2024-01-01,104709,156707.6,0.6682,54.88
107,2024-02-01,95311,149892.4,0.6359,55.11
107,2024-03-01,114848,177494.6,0.6471,56.25
107,2024-04-01,114462,174256.8,0.6569,55.33
107,2024-05-01,124284,182802.2,0.6799,57.61
107,2024-06-01,109720,185455.4,0.5916,60.09
107,2024-07-01,109771,181524.4,0.6047,61.01
107,2024-08-01,104251,182313.4,0.5718,60.57
107,2024-09-01,115060,173182.4,0.6644,65.43
107,2024-10-01,111507,194860.6,0.5722,64.63
107,2024-11-01,101155,170654.6,0.5927,67.12
107,2024-12-01,119363,158860.4,0.7514,68.11
107,2025-01-01,106500,156707.6,0.6796,69.55
107,2025-02-01,102406,149892.4,0.6832,72.15
107,2025-03-01,126878,177494.6,0.7148,72.65
107,2025-04-01,127894,174256.8,0.7339,73.13
107,2025-05-01,60929,182802.2,0.3333,73.18
108,2020-07-01,29628,70908.0,0.4178,0.0
108,2020-08-01,31377,68286.0,0.4595,0.0
108,2020-09-01,41289,82834.2,0.4985,0.0
108,2020-10-01,48281,89811.0,0.5376,2.29
108,2020-11-01,41178,84748.2,0.4859,3.48
108,2020-12-01,40832,85004.8,0.4803,3.75
108,2021-01-01,39292,83904.8,0.4683,4.47
108,2021-02-01,36795,83282.8,0.4418,6.19
108,2021-03-01,47616,89569.6,0.5316,7.14
108,2021-04-01,46854,82517.0,0.5678,7.86
108,2021-05-01,49006,91576.4,0.5351,9.4
108,2021-06-01,51226,87222.2,0.5873,10.56
108,2021-07-01,51435,70908.0,0.7254,14.52
108,2021-08-01,49465,68286.0,0.7244,15.41
108,2021-09-01,61221,82834.2,0.7391,14.73
108,2021-10-01,66187,89811.0,0.737,13.67
108,2021-11-01,66355,84748.2,0.783,14.89
108,2021-12-01,62864,85004.8,0.7395,16.15
108,2022-01-01,55236,83904.8,0.6583,16.76
108,2022-02-01,58074,83282.8,0.6973,17.94
108,2022-03-01,72941,89569.6,0.8143,18.66
108,2022-04-01,64485,82517.0,0.7815,20.68
108,2022-05-01,66193,91576.4,0.7228,20.52
108,2022-06-01,57241,87222.2,0.6563,22.01
108,2022-07-01,57322,70908.0,0.8084,25.93
108,2022-08-01,63343,68286.0,0.9276,26.07
108,2022-09-01,69848,82834.2,0.8432,24.23
108,2022-10-01,71253,89811.0,0.7934,24.24
108,2022-11-01,67903,84748.2,0.8012,25.41
108,2022-12-01,65730,85004.8,0.7733,26.19
108,2023-01-01,66632,83904.8,0.7941,26.59
108,2023-02-01,63919,83282.8,0.7675,27.46
108,2023-03-01,78314,89569.6,0.8743,26.95
108,2023-04-01,68012,82517.0,0.8242,28.48
108,2023-05-01,72083,91576.4,0.7871,28.24
108,2023-06-01,65797,87222.2,0.7544,30.35
108,2023-07-01,61917,70908.0,0.8732,32.64
108,2023-08-01,66061,68286.0,0.9674,32.97
108,2023-09-01,63593,82834.2,0.7677,30.66
108,2023-10-01,79351,89811.0,0.8835,30.3
108,2023-11-01,72662,84748.2,0.8574,30.41
108,2023-12-01,70757,85004.8,0.8324,31.76
108,2024-01-01,72856,83904.8,0.8683,33.04
108,2024-02-01,69134,83282.8,0.8301,33.92
108,2024-03-01,77467,89569.6,0.8649,33.63
108,2024-04-01,74177,82517.0,0.8989,35.6
108,2024-05-01,79329,91576.4,0.8663,36.67
108,2024-06-01,70521,87222.2,0.8085,39.19
108,2024-07-01,67698,70908.0,0.9547,42.64
108,2024-08-01,67623,68286.0,0.9903,42.87
108,2024-09-01,72470,82834.2,0.8749,52.29
108,2024-10-01,85564,89811.0,0.9527,53.97
108,2024-11-01,75534,84748.2,0.8913,56.32
108,2024-12-01,73413,85004.8,0.8636,57.62
108,2025-01-01,75380,83904.8,0.8984,59.12
108,2025-02-01,65402,83282.8,0.7853,61.26
108,2025-03-01,77682,89569.6,0.8673,63.69
108,2025-04-01,79589,82517.0,0.9645,64.85
108,2025-05-01,46185,91576.4,0.5043,65.2
109,2020-07-01,52195,115353.4,0.4525,0.0
109,2020-08-01,53489,116875.6,0.4577,0.0
109,2020-09-01,64700,138935.8,0.4657,0.0
109,2020-10-01,73623,152302.0,0.4834,4.07
109,2020-11-01,63946,140740.2,0.4544,6.84
109,2020-12-01,63857,134211.6,0.4758,7.73
109,2021-01-01,61803,129630.2,0.4768,9.21
109,2021-02-01,58965,128350.2,0.4594,11.58
109,2021-03-01,73573,143913.4,0.5112,12.58
109,2021-04-01,74419,134346.4,0.5539,14.14
109,2021-05-01,75918,153656.6,0.4941,15.66
109,2021-06-01,81465,146333.2,0.5567,17.3
109,2021-07-01,80229,115353.4,0.6955,18.48
109,2021-08-01,76125,116875.6,0.6513,19.21
109,2021-09-01,88288,138935.8,0.6355,19.58
109,2021-10-01,96891,152302.0,0.6362,20.24
109,2021-11-01,99153,140740.2,0.7045,21.85
109,2021-12-01,93557,134211.6,0.6971,23.22
109,2022-01-01,83277,129630.2,0.6424,23.99
109,2022-02-01,86806,128350.2,0.6763,25.56
109,2022-03-01,106756,143913.4,0.7418,26.75
109,2022-04-01,98762,134346.4,0.7351,28.56
109,2022-05-01,98703,153656.6,0.6424,28.68
109,2022-06-01,86881,146333.2,0.5937,30.16
109,2022-07-01,88004,115353.4,0.7629,33.4
109,2022-08-01,94314,116875.6,0.807,34.42
109,2022-09-01,102782,138935.8,0.7398,34.1
109,2022-10-01,107359,152302.0,0.7049,34.83
109,2022-11-01,104300,140740.2,0.7411,34.91
109,2022-12-01,102326,134211.6,0.7624,35.75
109,2023-01-01,102386,129630.2,0.7898,36.58
109,2023-02-01,97762,128350.2,0.7617,37.64
109,2023-03-01,118258,143913.4,0.8217,37.7
109,2023-04-01,105412,134346.4,0.7846,39.11
109,2023-05-01,106596,153656.6,0.6937,38.88
109,2023-06-01,97623,146333.2,0.6671,40.1
109,2023-07-01,95458,115353.4,0.8275,43.48
109,2023-08-01,98188,116875.6,0.8401,43.51
109,2023-09-01,91779,138935.8,0.6606,42.48
109,2023-10-01,112742,152302.0,0.7403,42.05
109,2023-11-01,100994,140740.2,0.7176,43.14
109,2023-12-01,100134,134211.6,0.7461,45.03
109,2024-01-01,100104,129630.2,0.7722,46.62
109,2024-02-01,97377,128350.2,0.7587,47.24
109,2024-03-01,107450,143913.4,0.7466,46.45
109,2024-04-01,104573,134346.4,0.7784,47.7
109,2024-05-01,113961,153656.6,0.7417,47.91
109,2024-06-01,103379,146333.2,0.7065,50.15
109,2024-07-01,97640,115353.4,0.8464,53.07
109,2024-08-01,95387,116875.6,0.8161,53.78
109,2024-09-01,99013,138935.8,0.7127,58.94
109,2024-10-01,117100,152302.0,0.7689,60.36
109,2024-11-01,104561,140740.2,0.7429,61.13
109,2024-12-01,105707,134211.6,0.7876,61.79
109,2025-01-01,109407,129630.2,0.844,62.71
109,2025-02-01,94375,128350.2,0.7353,64.02
109,2025-03-01,109145,143913.4,0.7584,65.04
109,2025-04-01,118202,134346.4,0.8798,66.46
109,2025-05-01,64984,153656.6,0.4229,64.75
110,2020-07-01,35062,81876.4,0.4282,0.0
110,2020-08-01,37222,84001.8,0.4431,0.0
110,2020-09-01,45494,96975.0,0.4691,0.0
110,2020-10-01,51209,106633.2,0.4802,3.62
110,2020-11-01,43231,98217.4,0.4402,6.72
110,2020-12-01,43556,92832.4,0.4692,8.38
110,2021-01-01,42294,89552.6,0.4723,9.47
110,2021-02-01,41588,90057.4,0.4618,11.63
110,2021-03-01,51483,99964.6,0.515,12.95
110,2021-04-01,52255,92734.6,0.5635,14.28
110,2021-05-01,54813,107715.0,0.5089,16.25
110,2021-06-01,59274,103248.0,0.5741,17.9
110,2021-07-01,58511,81876.4,0.7146,19.61
110,2021-08-01,54249,84001.8,0.6458,20.09
110,2021-09-01,65738,96975.0,0.6779,20.25
110,2021-10-01,71037,106633.2,0.6662,20.41
110,2021-11-01,71844,98217.4,0.7315,21.46
110,2021-12-01,67520,92832.4,0.7273,21.92
110,2022-01-01,60106,89552.6,0.6712,23.0
110,2022-02-01,64601,90057.4,0.7173,25.52
110,2022-03-01,78617,99964.6,0.7864,26.36
110,2022-04-01,72918,92734.6,0.7863,29.12
110,2022-05-01,73720,107715.0,0.6844,29.39
110,2022-06-01,63422,103248.0,0.6143,30.59
110,2022-07-01,64547,81876.4,0.7883,35.07
110,2022-08-01,71126,84001.8,0.8467,35.82
110,2022-09-01,77329,96975.0,0.7974,36.39
110,2022-10-01,81548,106633.2,0.7648,36.97
110,2022-11-01,77982,98217.4,0.794,38.14
110,2022-12-01,74469,92832.4,0.8022,38.39
110,2023-01-01,76887,89552.6,0.8586,40.13
110,2023-02-01,73149,90057.4,0.8122,40.79
110,2023-03-01,90106,99964.6,0.9014,41.12
110,2023-04-01,78287,92734.6,0.8442,43.47
110,2023-05-01,79242,107715.0,0.7357,42.03
110,2023-06-01,72618,103248.0,0.7033,43.79
110,2023-07-01,71887,81876.4,0.878,47.56
110,2023-08-01,74003,84001.8,0.881,47.81
110,2023-09-01,70151,96975.0,0.7234,46.94
110,2023-10-01,85642,106633.2,0.8031,46.15
110,2023-11-01,76335,98217.4,0.7772,47.02
110,2023-12-01,75285,92832.4,0.811,49.57
110,2024-01-01,79435,89552.6,0.887,50.83
110,2024-02-01,76506,90057.4,0.8495,51.42
110,2024-03-01,85916,99964.6,0.8595,51.61
110,2024-04-01,84352,92734.6,0.9096,52.8
110,2024-05-01,90053,107715.0,0.836,52.92
110,2024-06-01,82634,103248.0,0.8003,55.46
110,2024-07-01,77592,81876.4,0.9477,58.42
110,2024-08-01,77370,84001.8,0.9211,59.91
110,2024-09-01,82778,96975.0,0.8536,64.17
110,2024-10-01,94621,106633.2,0.8874,66.1
110,2024-11-01,85824,98217.4,0.8738,69.47
110,2024-12-01,85543,92832.4,0.9215,70.4
110,2025-01-01,87337,89552.6,0.9753,71.5
110,2025-02-01,74518,90057.4,0.8275,73.37
110,2025-03-01,83822,99964.6,0.8385,73.81
110,2025-04-01,90879,92734.6,0.98,76.05
110,2025-05-01,42663,107715.0,0.3961,72.23
111,2020-07-01,25335,58204.4,0.4353,0.0
111,2020-08-01,27438,61303.2,0.4476,0.0
111,2020-09-01,32494,64063.2,0.5072,0.0
111,2020-10-01,35633,72319.2,0.4927,4.2
111,2020-11-01,30822,66928.8,0.4605,7.35
111,2020-12-01,30681,61322.6,0.5003,9.11
111,2021-01-01,29041,54406.2,0.5338,11.04
111,2021-02-01,29428,57693.8,0.5101,13.67
111,2021-03-01,36165,62800.4,0.5759,14.99
111,2021-04-01,35858,58647.8,0.6114,16.3
111,2021-05-01,37670,75395.0,0.4996,18.64
111,2021-06-01,40484,71194.8,0.5686,21.32
111,2021-07-01,39993,58204.4,0.6871,23.6
111,2021-08-01,37921,61303.2,0.6186,23.7
111,2021-09-01,44680,64063.2,0.6974,24.66
111,2021-10-01,46959,72319.2,0.6493,25.38
111,2021-11-01,46927,66928.8,0.7011,26.42
111,2021-12-01,43454,61322.6,0.7086,26.58
111,2022-01-01,39553,54406.2,0.727,27.08
111,2022-02-01,43075,57693.8,0.7466,31.33
111,2022-03-01,51942,62800.4,0.8271,32.41
111,2022-04-01,49031,58647.8,0.836,35.04
111,2022-05-01,49639,75395.0,0.6584,35.26
111,2022-06-01,42008,71194.8,0.59,36.16
111,2022-07-01,42705,58204.4,0.7337,40.63
111,2022-08-01,49576,61303.2,0.8087,42.85
111,2022-09-01,49113,64063.2,0.7666,42.94
111,2022-10-01,48056,72319.2,0.6645,47.39
111,2022-11-01,37079,66928.8,0.554,58.68
111,2022-12-01,34574,61322.6,0.5638,59.06
111,2023-01-01,55640,54406.2,1.0227,44.28
111,2023-02-01,50155,57693.8,0.8693,44.93
111,2023-03-01,63069,62800.4,1.0043,45.26
111,2023-04-01,53429,58647.8,0.911,47.05
111,2023-05-01,52952,75395.0,0.7023,45.24
111,2023-06-01,47796,71194.8,0.6713,46.8
111,2023-07-01,46438,58204.4,0.7978,51.97
111,2023-08-01,48614,61303.2,0.793,51.91
111,2023-09-01,44955,64063.2,0.7017,49.91
111,2023-10-01,55306,72319.2,0.7647,49.62
111,2023-11-01,49350,66928.8,0.7374,51.75
111,2023-12-01,50415,61322.6,0.8221,52.73
111,2024-01-01,52774,54406.2,0.97,54.35
111,2024-02-01,49554,57693.8,0.8589,53.76
111,2024-03-01,58014,62800.4,0.9238,54.5
111,2024-04-01,57499,58647.8,0.9804,55.49
111,2024-05-01,60491,75395.0,0.8023,56.15
111,2024-06-01,58948,71194.8,0.828,60.32
111,2024-07-01,53154,58204.4,0.9132,62.2
111,2024-08-01,50627,61303.2,0.8258,63.36
111,2024-09-01,52823,64063.2,0.8245,67.94
111,2024-10-01,56410,72319.2,0.78,68.74
111,2024-11-01,52455,66928.8,0.7837,69.27
111,2024-12-01,54420,61322.6,0.8874,70.04
111,2025-01-01,55059,54406.2,1.012,71.28
111,2025-02-01,47557,57693.8,0.8243,71.33
111,2025-03-01,54274,62800.4,0.8642,73.24
111,2025-04-01,57752,58647.8,0.9847,74.93
111,2025-05-01,29840,75395.0,0.3958,72.78
113,2020-07-01,32484,84703.4,0.3835,0.0
113,2020-08-01,33452,88831.4,0.3766,0.0
113,2020-09-01,40810,91948.0,0.4438,0.0
113,2020-10-01,48144,104090.2,0.4625,5.31
113,2020-11-01,40994,94179.0,0.4353,9.57
113,2020-12-01,42120,85338.8,0.4936,10.59
113,2021-01-01,41093,82371.4,0.4989,12.5
113,2021-02-01,39268,81739.2,0.4804,15.63
113,2021-03-01,50991,89948.8,0.5669,17.25
113,2021-04-01,51378,83708.0,0.6138,18.42
113,2021-05-01,53486,114277.6,0.468,20.69
113,2021-06-01,57642,105681.8,0.5454,22.76
113,2021-07-01,56492,84703.4,0.6669,25.61
113,2021-08-01,53334,88831.4,0.6004,26.0
113,2021-09-01,63619,91948.0,0.6919,25.25
113,2021-10-01,68454,104090.2,0.6576,24.85
113,2021-11-01,67273,94179.0,0.7143,24.94
113,2021-12-01,63743,85338.8,0.7469,25.44
113,2022-01-01,55965,82371.4,0.6794,26.78
113,2022-02-01,62306,81739.2,0.7623,31.06
113,2022-03-01,72660,89948.8,0.8078,30.55
113,2022-04-01,69197,83708.0,0.8266,34.07
113,2022-05-01,70100,114277.6,0.6134,33.5
113,2022-06-01,57669,105681.8,0.5457,35.2
113,2022-07-01,60792,84703.4,0.7177,40.38
113,2022-08-01,69989,88831.4,0.7879,43.9
113,2022-09-01,72624,91948.0,0.7898,40.55
113,2022-10-01,77959,104090.2,0.749,41.38
113,2022-11-01,72389,94179.0,0.7686,42.17
113,2022-12-01,65503,85338.8,0.7676,40.94
113,2023-01-01,79038,82371.4,0.9595,45.2
113,2023-02-01,69598,81739.2,0.8515,44.1
113,2023-03-01,87672,89948.8,0.9747,44.31
113,2023-04-01,73871,83708.0,0.8825,45.35
113,2023-05-01,75324,114277.6,0.6591,44.0
113,2023-06-01,65916,105681.8,0.6237,46.2
113,2023-07-01,63860,84703.4,0.7539,49.53
113,2023-08-01,65956,88831.4,0.7425,51.22
113,2023-09-01,63822,91948.0,0.6941,47.64
113,2023-10-01,75820,104090.2,0.7284,47.12
113,2023-11-01,68370,94179.0,0.726,47.78
113,2023-12-01,67314,85338.8,0.7888,49.85
113,2024-01-01,70992,82371.4,0.8619,51.15
113,2024-02-01,66424,81739.2,0.8126,49.93
113,2024-03-01,79639,89948.8,0.8854,51.4
113,2024-04-01,77368,83708.0,0.9243,54.15
113,2024-05-01,82366,114277.6,0.7208,53.1
113,2024-06-01,83727,105681.8,0.7923,58.59
113,2024-07-01,67241,84703.4,0.7938,60.73
113,2024-08-01,70489,88831.4,0.7935,60.36
113,2024-09-01,76464,91948.0,0.8316,67.18
113,2024-10-01,85043,104090.2,0.817,68.11
113,2024-11-01,78386,94179.0,0.8323,71.04
113,2024-12-01,79519,85338.8,0.9318,71.45
113,2025-01-01,82026,82371.4,0.9958,74.1
113,2025-02-01,68052,81739.2,0.8326,76.12
113,2025-03-01,80184,89948.8,0.8914,77.08
113,2025-04-01,85986,83708.0,1.0272,77.9
113,2025-05-01,43259,114277.6,0.3785,76.68
114,2020-07-01,27180,79139.6,0.3434,0.0
114,2020-08-01,30508,82135.4,0.3714,0.0
114,2020-09-01,36609,84220.6,0.4347,0.0
114,2020-10-01,42278,95958.2,0.4406,6.74
114,2020-11-01,34837,86631.6,0.4021,11.45
114,2020-12-01,34884,78192.8,0.4461,13.13
114,2021-01-01,32582,70165.0,0.4644,15.63
114,2021-02-01,32899,74841.6,0.4396,19.26
114,2021-03-01,42349,82318.4,0.5145,20.36
114,2021-04-01,43863,76984.4,0.5698,22.29
114,2021-05-01,47587,103152.6,0.4613,24.75
114,2021-06-01,54623,97184.4,0.5621,28.07
114,2021-07-01,55010,79139.6,0.6951,31.28
114,2021-08-01,50522,82135.4,0.6151,31.89
114,2021-09-01,60758,84220.6,0.7214,32.29
114,2021-10-01,65564,95958.2,0.6833,31.66
114,2021-11-01,63268,86631.6,0.7303,32.14
114,2021-12-01,59215,78192.8,0.7573,32.3
114,2022-01-01,51124,70165.0,0.7286,35.34
114,2022-02-01,59711,74841.6,0.7978,39.31
114,2022-03-01,71029,82318.4,0.8629,40.18
114,2022-04-01,69696,76984.4,0.9053,42.01
114,2022-05-01,68411,103152.6,0.6632,43.15
114,2022-06-01,58075,97184.4,0.5976,46.02
114,2022-07-01,63705,79139.6,0.805,51.69
114,2022-08-01,70062,82135.4,0.853,52.02
114,2022-09-01,72073,84220.6,0.8558,50.76
114,2022-10-01,75935,95958.2,0.7913,52.33
114,2022-11-01,69982,86631.6,0.8078,52.33
114,2022-12-01,63909,78192.8,0.8173,52.48
114,2023-01-01,72264,70165.0,1.0299,55.66
114,2023-02-01,66096,74841.6,0.8831,55.63
114,2023-03-01,82034,82318.4,0.9965,56.12
114,2023-04-01,70820,76984.4,0.9199,57.46
114,2023-05-01,70569,103152.6,0.6841,55.22
114,2023-06-01,63332,97184.4,0.6517,57.22
114,2023-07-01,63616,79139.6,0.8038,59.86
114,2023-08-01,65910,82135.4,0.8025,60.31
114,2023-09-01,60072,84220.6,0.7133,59.37
114,2023-10-01,73253,95958.2,0.7634,59.03
114,2023-11-01,65923,86631.6,0.761,58.96
114,2023-12-01,65644,78192.8,0.8395,60.8
114,2024-01-01,69307,70165.0,0.9878,62.09
114,2024-02-01,63691,74841.6,0.851,62.04
114,2024-03-01,75533,82318.4,0.9176,62.81
114,2024-04-01,75582,76984.4,0.9818,63.86
114,2024-05-01,79893,103152.6,0.7745,64.64
114,2024-06-01,77612,97184.4,0.7986,68.4
114,2024-07-01,66854,79139.6,0.8448,71.11
114,2024-08-01,69811,82135.4,0.85,70.86
114,2024-09-01,75117,84220.6,0.8919,75.0
114,2024-10-01,84098,95958.2,0.8764,76.01
114,2024-11-01,76065,86631.6,0.878,76.45
114,2024-12-01,74315,78192.8,0.9504,76.92
114,2025-01-01,76447,70165.0,1.0895,77.84
114,2025-02-01,65605,74841.6,0.8766,78.37
114,2025-03-01,74464,82318.4,0.9046,80.11
114,2025-04-01,80885,76984.4,1.0507,82.74
114,2025-05-01,40139,103152.6,0.3891,80.87
118,2020-07-01,37658,177893.2,0.2117,0.0
118,2020-08-01,45005,169596.6,0.2654,2.96
118,2020-09-01,54154,183381.6,0.2953,9.07
