puma,year,month,period,day_group,ridership,baseline,baseline_comparison,omny_pct
4402,2020,11,2020-11-01,total,1168775.0,3442400.67,0.3395,10.26
4402,2020,11,2020-11-01,weekday,940528.0,2899863.68,0.3243,9.72
4402,2020,11,2020-11-01,weekend,228247.0,542537.02,0.4207,12.52
4403,2020,11,2020-11-01,total,580185.0,1172208.67,0.495,6.49
4403,2020,11,2020-11-01,weekday,449143.0,916671.33,0.49,6.44
4403,2020,11,2020-11-01,weekend,131042.0,255537.34,0.5128,6.66
4404,2020,11,2020-11-01,total,1974874.0,4611535.34,0.4282,6.27
4404,2020,11,2020-11-01,weekday,1557656.0,3757876.99,0.4145,6.1
4404,2020,11,2020-11-01,weekend,417218.0,853658.34,0.4887,6.9
4405,2020,11,2020-11-01,total,259338.0,568710.01,0.456,7.72
4405,2020,11,2020-11-01,weekday,219627.0,478119.0,0.4594,7.25
4405,2020,11,2020-11-01,weekend,39711.0,90591.01,0.4384,10.27
4406,2020,11,2020-11-01,total,480462.0,1402155.33,0.3427,6.49
4406,2020,11,2020-11-01,weekday,393134.0,1194989.67,0.329,6.25
4406,2020,11,2020-11-01,weekend,87328.0,207165.67,0.4215,7.57
4407,2020,11,2020-11-01,total,586745.0,1465161.67,0.4005,4.18
4407,2020,11,2020-11-01,weekday,458550.0,1226346.0,0.3739,3.88
4407,2020,11,2020-11-01,weekend,128195.0,238815.67,0.5368,5.26
4409,2020,11,2020-11-01,total,318075.0,715863.17,0.4443,3.91
4409,2020,11,2020-11-01,weekday,256053.0,619362.16,0.4134,3.88
4409,2020,11,2020-11-01,weekend,62022.0,96501.01,0.6427,4.03
4410,2020,11,2020-11-01,total,306456.0,753313.33,0.4068,2.04
4410,2020,11,2020-11-01,weekday,249447.0,641526.68,0.3888,1.92
4410,2020,11,2020-11-01,weekend,57009.0,111786.66,0.51,2.57
4412,2020,11,2020-11-01,total,959094.0,2539273.33,0.3777,3.74
4412,2020,11,2020-11-01,weekday,790600.0,2197283.66,0.3598,3.61
4412,2020,11,2020-11-01,weekend,168494.0,341989.65,0.4927,4.38
4414,2020,11,2020-11-01,total,175906.0,443298.66,0.3968,2.17
4414,2020,11,2020-11-01,weekday,139796.0,368985.66,0.3789,1.9
4414,2020,11,2020-11-01,weekend,36110.0,74312.99,0.4859,3.24
4103,2020,12,2020-12-01,total,839713.0,2758760.99,0.3044,12.5
4103,2020,12,2020-12-01,weekday,678147.0,2098471.0,0.3232,11.71
4103,2020,12,2020-12-01,weekend,161566.0,660290.0,0.2447,15.84
4104,2020,12,2020-12-01,total,1151388.0,4342553.33,0.2651,15.56
4104,2020,12,2020-12-01,weekday,929186.0,3409626.34,0.2725,14.64
4104,2020,12,2020-12-01,weekend,222202.0,932926.99,0.2382,19.4
4107,2020,12,2020-12-01,total,2103409.0,7659725.33,0.2746,13.66
4107,2020,12,2020-12-01,weekday,1731375.0,5951724.83,0.2909,12.87
4107,2020,12,2020-12-01,weekend,372034.0,1708000.49,0.2178,17.33
4108,2020,12,2020-12-01,total,2099957.0,6270259.66,0.3349,11.79
4108,2020,12,2020-12-01,weekday,1788179.0,5090722.33,0.3513,11.23
4108,2020,12,2020-12-01,weekend,311778.0,1179537.32,0.2643,15.05
4109,2020,12,2020-12-01,total,915472.0,2640570.32,0.3467,13.19
4109,2020,12,2020-12-01,weekday,737568.0,2063017.34,0.3575,12.72
4109,2020,12,2020-12-01,weekend,177904.0,577552.99,0.308,15.16
4110,2020,12,2020-12-01,total,642655.0,1868940.33,0.3439,11.58
4110,2020,12,2020-12-01,weekday,543854.0,1483404.83,0.3666,11.1
4110,2020,12,2020-12-01,weekend,98801.0,385535.49,0.2563,14.22
4111,2020,12,2020-12-01,total,806509.0,2166349.0,0.3723,10.28
4111,2020,12,2020-12-01,weekday,668405.0,1728836.99,0.3866,9.96
4111,2020,12,2020-12-01,weekend,138104.0,437512.0,0.3157,11.87
4112,2020,12,2020-12-01,total,1186275.0,3199602.85,0.3708,12.11
4112,2020,12,2020-12-01,weekday,977254.0,2501647.83,0.3906,11.75
4112,2020,12,2020-12-01,weekend,209021.0,697955.01,0.2995,13.77
4121,2020,12,2020-12-01,total,3157234.0,15153605.69,0.2083,15.12
4121,2020,12,2020-12-01,weekday,2611860.0,12311852.99,0.2121,14.22
4121,2020,12,2020-12-01,weekend,545374.0,2841752.67,0.1919,19.46
4165,2020,12,2020-12-01,total,7041384.0,32237719.33,0.2184,13.72
4165,2020,12,2020-12-01,weekday,5878517.0,25974179.51,0.2263,13.12
4165,2020,12,2020-12-01,weekend,1162867.0,6263539.85,0.1857,16.75
4204,2020,12,2020-12-01,total,704459.0,1603700.01,0.4393,9.54
4204,2020,12,2020-12-01,weekday,575619.0,1286008.99,0.4476,9.35
4204,2020,12,2020-12-01,weekend,128840.0,317690.99,0.4056,10.44
4205,2020,12,2020-12-01,total,615797.0,1362869.51,0.4518,9.29
4205,2020,12,2020-12-01,weekday,505523.0,1092124.0,0.4629,9.14
4205,2020,12,2020-12-01,weekend,110274.0,270745.5,0.4073,10.01
4207,2020,12,2020-12-01,total,670991.0,1453907.34,0.4615,8.95
4207,2020,12,2020-12-01,weekday,554572.0,1168710.01,0.4745,8.82
4207,2020,12,2020-12-01,weekend,116419.0,285197.33,0.4082,9.58
4208,2020,12,2020-12-01,total,273150.0,685096.83,0.3987,9.28
4208,2020,12,2020-12-01,weekday,226190.0,550614.83,0.4108,9.12
4208,2020,12,2020-12-01,weekend,46960.0,134482.0,0.3492,10.03
4209,2020,12,2020-12-01,total,392460.0,831509.34,0.472,9.06
4209,2020,12,2020-12-01,weekday,315141.0,666498.34,0.4728,8.89
4209,2020,12,2020-12-01,weekend,77319.0,165011.0,0.4686,9.76
4210,2020,12,2020-12-01,total,269990.0,689417.0,0.3916,8.21
4210,2020,12,2020-12-01,weekday,247657.0,573457.0,0.4319,8.13
4210,2020,12,2020-12-01,weekend,22333.0,115960.01,0.1926,9.09
4211,2020,12,2020-12-01,total,250072.0,579609.01,0.4314,9.62
4211,2020,12,2020-12-01,weekday,211597.0,480967.0,0.4399,9.61
4211,2020,12,2020-12-01,weekend,38475.0,98642.01,0.39,9.66
4212,2020,12,2020-12-01,total,418763.0,968240.66,0.4325,7.36
4212,2020,12,2020-12-01,weekday,351637.0,793330.33,0.4432,7.26
4212,2020,12,2020-12-01,weekend,67126.0,174910.33,0.3838,7.94
4221,2020,12,2020-12-01,total,1122488.0,2546768.33,0.4407,9.38
4221,2020,12,2020-12-01,weekday,938954.0,2070490.0,0.4535,9.16
4221,2020,12,2020-12-01,weekend,183534.0,476278.33,0.3854,10.55
4263,2020,12,2020-12-01,total,301089.0,701927.66,0.4289,9.64
4263,2020,12,2020-12-01,weekday,253328.0,566555.66,0.4471,9.43
4263,2020,12,2020-12-01,weekend,47761.0,135372.01,0.3528,10.72
4301,2020,12,2020-12-01,total,1053760.0,2984618.01,0.3531,11.34
4301,2020,12,2020-12-01,weekday,855869.0,2324978.35,0.3681,10.73
4301,2020,12,2020-12-01,weekend,197891.0,659639.68,0.3,13.95
4302,2020,12,2020-12-01,total,1276939.0,4725292.67,0.2702,11.9
4302,2020,12,2020-12-01,weekday,1062860.0,3872842.35,0.2744,11.19
4302,2020,12,2020-12-01,weekend,214079.0,852450.34,0.2511,15.42
4303,2020,12,2020-12-01,total,735270.0,2057785.34,0.3573,10.33
4303,2020,12,2020-12-01,weekday,599340.0,1626233.66,0.3685,9.86
4303,2020,12,2020-12-01,weekend,135930.0,431551.68,0.315,12.4
4304,2020,12,2020-12-01,total,742442.0,1966395.99,0.3776,11.68
4304,2020,12,2020-12-01,weekday,603276.0,1512240.33,0.3989,11.13
4304,2020,12,2020-12-01,weekend,139166.0,454155.68,0.3064,14.03
4305,2020,12,2020-12-01,total,661325.0,1531479.01,0.4318,7.08
4305,2020,12,2020-12-01,weekday,549272.0,1241008.67,0.4426,6.91
4305,2020,12,2020-12-01,weekend,112053.0,290470.33,0.3858,7.92
4306,2020,12,2020-12-01,total,855477.0,2751498.01,0.3109,10.26
4306,2020,12,2020-12-01,weekday,698287.0,2172446.66,0.3214,9.79
4306,2020,12,2020-12-01,weekend,157190.0,579051.33,0.2715,12.35
4307,2020,12,2020-12-01,total,757306.0,1911001.33,0.3963,6.6
4307,2020,12,2020-12-01,weekday,622011.0,1501391.02,0.4143,6.43
4307,2020,12,2020-12-01,weekend,135295.0,409610.34,0.3303,7.38
4308,2020,12,2020-12-01,total,78292.0,285091.33,0.2746,11.56
4308,2020,12,2020-12-01,weekday,64186.0,230287.67,0.2787,11.11
4308,2020,12,2020-12-01,weekend,14106.0,54803.67,0.2574,13.64
4309,2020,12,2020-12-01,total,809716.0,2055522.66,0.3939,9.41
4309,2020,12,2020-12-01,weekday,669386.0,1638623.0,0.4085,9.0
4309,2020,12,2020-12-01,weekend,140330.0,416899.65,0.3366,11.35
4310,2020,12,2020-12-01,total,311860.0,779039.33,0.4003,7.81
4310,2020,12,2020-12-01,weekday,257086.0,633887.66,0.4056,7.56
4310,2020,12,2020-12-01,weekend,54774.0,145151.67,0.3774,9.02
4311,2020,12,2020-12-01,total,676904.0,1622658.31,0.4172,2.8
4311,2020,12,2020-12-01,weekday,563167.0,1290498.34,0.4364,2.67
4311,2020,12,2020-12-01,weekend,113737.0,332159.99,0.3424,3.43
4312,2020,12,2020-12-01,total,484920.0,1014216.99,0.4781,4.6
4312,2020,12,2020-12-01,weekday,426245.0,825686.33,0.5162,4.45
4312,2020,12,2020-12-01,weekend,58675.0,188530.66,0.3112,5.7
4313,2020,12,2020-12-01,total,399215.0,873023.67,0.4573,5.08
4313,2020,12,2020-12-01,weekday,332914.0,707906.99,0.4703,4.97
4313,2020,12,2020-12-01,weekend,66301.0,165116.67,0.4015,5.67
4314,2020,12,2020-12-01,total,761918.0,1885273.67,0.4041,6.55
4314,2020,12,2020-12-01,weekday,633753.0,1540441.33,0.4114,6.31
4314,2020,12,2020-12-01,weekend,128165.0,344832.34,0.3717,7.7
4315,2020,12,2020-12-01,total,565252.0,1321711.33,0.4277,5.62
4315,2020,12,2020-12-01,weekday,477882.0,1093156.66,0.4372,5.49
4315,2020,12,2020-12-01,weekend,87370.0,228554.67,0.3823,6.29
4316,2020,12,2020-12-01,total,571689.0,1350341.5,0.4234,7.84
4316,2020,12,2020-12-01,weekday,473527.0,1081884.48,0.4377,7.52
4316,2020,12,2020-12-01,weekend,98162.0,268457.01,0.3657,9.4
4317,2020,12,2020-12-01,total,230108.0,523705.34,0.4394,7.21
4317,2020,12,2020-12-01,weekday,193215.0,425073.33,0.4545,6.97
4317,2020,12,2020-12-01,weekend,36893.0,98632.0,0.374,8.49
4318,2020,12,2020-12-01,total,88116.0,273935.0,0.3217,3.08
4318,2020,12,2020-12-01,weekday,77688.0,228912.0,0.3394,2.84
4318,2020,12,2020-12-01,weekend,10428.0,45023.0,0.2316,4.87
4401,2020,12,2020-12-01,total,952359.0,3136950.34,0.3036,11.9
4401,2020,12,2020-12-01,weekday,793912.0,2565337.66,0.3095,11.44
4401,2020,12,2020-12-01,weekend,158447.0,571612.66,0.2772,14.22
4402,2020,12,2020-12-01,total,1150779.0,3259783.33,0.353,11.41
4402,2020,12,2020-12-01,weekday,959252.0,2634492.34,0.3641,10.95
4402,2020,12,2020-12-01,weekend,191527.0,625290.99,0.3063,13.68
4403,2020,12,2020-12-01,total,574477.0,1120943.0,0.5125,7.55
4403,2020,12,2020-12-01,weekday,467898.0,855918.0,0.5467,7.45
4403,2020,12,2020-12-01,weekend,106579.0,265025.0,0.4021,7.99
4404,2020,12,2020-12-01,total,1995342.0,4568978.33,0.4367,7.09
4404,2020,12,2020-12-01,weekday,1634239.0,3554998.99,0.4597,6.94
4404,2020,12,2020-12-01,weekend,361103.0,1013979.34,0.3561,7.75
4405,2020,12,2020-12-01,total,259321.0,531444.34,0.488,8.87
4405,2020,12,2020-12-01,weekday,226457.0,444028.01,0.51,8.58
4405,2020,12,2020-12-01,weekend,32864.0,87416.33,0.3759,10.81
4406,2020,12,2020-12-01,total,489255.0,1375894.0,0.3556,7.39
4406,2020,12,2020-12-01,weekday,414022.0,1124886.0,0.3681,7.23
4406,2020,12,2020-12-01,weekend,75233.0,251008.0,0.2997,8.27
4407,2020,12,2020-12-01,total,586195.0,1472360.67,0.3981,4.72
4407,2020,12,2020-12-01,weekday,476575.0,1168098.0,0.408,4.51
4407,2020,12,2020-12-01,weekend,109620.0,304262.67,0.3603,5.66
4409,2020,12,2020-12-01,total,320274.0,688773.5,0.465,5.16
4409,2020,12,2020-12-01,weekday,266959.0,575628.32,0.4638,5.1
4409,2020,12,2020-12-01,weekend,53315.0,113145.18,0.4712,5.46
4410,2020,12,2020-12-01,total,304794.0,708083.67,0.4304,3.89
4410,2020,12,2020-12-01,weekday,256901.0,588121.01,0.4368,3.83
4410,2020,12,2020-12-01,weekend,47893.0,119962.67,0.3992,4.23
4412,2020,12,2020-12-01,total,971473.0,2443387.0,0.3976,4.21
4412,2020,12,2020-12-01,weekday,824147.0,2034763.01,0.405,4.1
4412,2020,12,2020-12-01,weekend,147326.0,408624.01,0.3605,4.81
4414,2020,12,2020-12-01,total,174819.0,417260.67,0.419,5.76
4414,2020,12,2020-12-01,weekday,145522.0,337917.67,0.4306,5.62
4414,2020,12,2020-12-01,weekend,29297.0,79343.01,0.3692,6.49
4103,2021,1,2021-01-01,total,805130.0,2605294.0,0.309,14.84
4103,2021,1,2021-01-01,weekday,614191.0,2184321.0,0.2812,13.52
4103,2021,1,2021-01-01,weekend,190939.0,420973.0,0.4536,19.09
4104,2021,1,2021-01-01,total,1048709.0,4201831.0,0.2496,17.29
4104,2021,1,2021-01-01,weekday,820555.0,3515677.0,0.2334,15.96
4104,2021,1,2021-01-01,weekend,228154.0,686154.0,0.3325,22.1
4107,2021,1,2021-01-01,total,2004549.0,7318455.5,0.2739,15.06
4107,2021,1,2021-01-01,weekday,1564404.0,6064110.0,0.258,13.78
4107,2021,1,2021-01-01,weekend,440145.0,1254345.5,0.3509,19.61
4108,2021,1,2021-01-01,total,2016196.0,6121119.0,0.3294,13.28
4108,2021,1,2021-01-01,weekday,1642675.0,5268063.0,0.3118,12.4
4108,2021,1,2021-01-01,weekend,373521.0,853056.0,0.4379,17.14
4109,2021,1,2021-01-01,total,862164.0,2585185.0,0.3335,14.45
4109,2021,1,2021-01-01,weekday,655643.0,2136253.5,0.3069,13.72
4109,2021,1,2021-01-01,weekend,206521.0,448931.5,0.46,16.77
4110,2021,1,2021-01-01,total,632031.0,1809144.5,0.3494,12.91
4110,2021,1,2021-01-01,weekday,487321.0,1530812.5,0.3183,12.11
4110,2021,1,2021-01-01,weekend,144710.0,278332.0,0.5199,15.57
4111,2021,1,2021-01-01,total,774161.0,2179955.5,0.3551,11.38
4111,2021,1,2021-01-01,weekday,609801.0,1843302.0,0.3308,10.87
4111,2021,1,2021-01-01,weekend,164360.0,336653.5,0.4882,13.3
4112,2021,1,2021-01-01,total,1060252.0,3199584.5,0.3314,13.39
4112,2021,1,2021-01-01,weekday,864282.0,2663763.0,0.3245,12.92
4112,2021,1,2021-01-01,weekend,195970.0,535821.5,0.3657,15.47
4121,2021,1,2021-01-01,total,3019672.0,14623795.5,0.2065,17.05
4121,2021,1,2021-01-01,weekday,2367868.0,12710302.0,0.1863,15.61
4121,2021,1,2021-01-01,weekend,651804.0,1913493.5,0.3406,22.27
4165,2021,1,2021-01-01,total,6432291.0,29926625.0,0.2149,15.17
4165,2021,1,2021-01-01,weekday,5175938.0,26074283.0,0.1985,14.31
4165,2021,1,2021-01-01,weekend,1256353.0,3852342.0,0.3261,18.72
4204,2021,1,2021-01-01,total,655931.0,1413397.0,0.4641,10.25
4204,2021,1,2021-01-01,weekday,508026.0,1199497.0,0.4235,9.93
4204,2021,1,2021-01-01,weekend,147905.0,213900.0,0.6915,11.34
4205,2021,1,2021-01-01,total,579022.0,1308794.0,0.4424,10.23
4205,2021,1,2021-01-01,weekday,452033.0,1099879.0,0.411,9.92
4205,2021,1,2021-01-01,weekend,126989.0,208915.0,0.6079,11.33
4207,2021,1,2021-01-01,total,644820.0,1447625.0,0.4454,9.71
4207,2021,1,2021-01-01,weekday,502534.0,1227597.0,0.4094,9.5
4207,2021,1,2021-01-01,weekend,142286.0,220028.0,0.6467,10.46
4208,2021,1,2021-01-01,total,209595.0,631205.5,0.3321,9.57
4208,2021,1,2021-01-01,weekday,198805.0,536449.0,0.3706,9.49
4208,2021,1,2021-01-01,weekend,10790.0,94756.5,0.1139,10.97
4209,2021,1,2021-01-01,total,358618.0,824511.0,0.4349,9.77
4209,2021,1,2021-01-01,weekday,282817.0,696755.0,0.4059,9.56
4209,2021,1,2021-01-01,weekend,75801.0,127756.0,0.5933,10.54
4210,2021,1,2021-01-01,total,274851.0,697050.5,0.3943,9.14
4210,2021,1,2021-01-01,weekday,223374.0,607115.0,0.3679,8.99
4210,2021,1,2021-01-01,weekend,51477.0,89935.5,0.5724,9.78
4211,2021,1,2021-01-01,total,249668.0,586619.5,0.4256,10.72
4211,2021,1,2021-01-01,weekday,201955.0,519283.5,0.3889,10.63
4211,2021,1,2021-01-01,weekend,47713.0,67336.0,0.7086,11.09
4212,2021,1,2021-01-01,total,406000.0,957164.5,0.4242,8.15
4212,2021,1,2021-01-01,weekday,322583.0,829451.5,0.3889,8.01
4212,2021,1,2021-01-01,weekend,83417.0,127713.0,0.6532,8.7
4221,2021,1,2021-01-01,total,1075142.0,2547376.5,0.4221,10.34
4221,2021,1,2021-01-01,weekday,858118.0,2185498.0,0.3926,10.04
4221,2021,1,2021-01-01,weekend,217024.0,361878.5,0.5997,11.53
4263,2021,1,2021-01-01,total,291029.0,703327.5,0.4138,10.57
4263,2021,1,2021-01-01,weekday,230919.0,595749.0,0.3876,10.24
4263,2021,1,2021-01-01,weekend,60110.0,107578.5,0.5588,11.85
4301,2021,1,2021-01-01,total,1051021.0,3109525.0,0.338,16.81
4301,2021,1,2021-01-01,weekday,799636.0,2552936.0,0.3132,15.17
4301,2021,1,2021-01-01,weekend,251385.0,556589.0,0.4517,22.03
4302,2021,1,2021-01-01,total,1210173.0,4712201.0,0.2568,13.97
4302,2021,1,2021-01-01,weekday,956565.0,4092281.5,0.2337,12.87
4302,2021,1,2021-01-01,weekend,253608.0,619919.5,0.4091,18.14
4303,2021,1,2021-01-01,total,712738.0,2076201.0,0.3433,12.68
4303,2021,1,2021-01-01,weekday,550427.0,1745764.5,0.3153,11.88
4303,2021,1,2021-01-01,weekend,162311.0,330436.5,0.4912,15.37
4304,2021,1,2021-01-01,total,724775.0,1959656.5,0.3698,13.82
4304,2021,1,2021-01-01,weekday,556557.0,1631337.5,0.3412,12.99
4304,2021,1,2021-01-01,weekend,168218.0,328319.0,0.5124,16.54
4305,2021,1,2021-01-01,total,625471.0,1536192.0,0.4072,8.04
4305,2021,1,2021-01-01,weekday,495824.0,1309476.0,0.3786,7.8
4305,2021,1,2021-01-01,weekend,129647.0,226716.0,0.5718,8.98
4306,2021,1,2021-01-01,total,808326.0,2785687.0,0.2902,12.67
4306,2021,1,2021-01-01,weekday,623541.0,2354554.0,0.2648,11.77
4306,2021,1,2021-01-01,weekend,184785.0,431133.0,0.4286,15.68
4307,2021,1,2021-01-01,total,713825.0,1903665.5,0.375,8.54
4307,2021,1,2021-01-01,weekday,556043.0,1592707.5,0.3491,8.2
4307,2021,1,2021-01-01,weekend,157782.0,310958.0,0.5074,9.77
4308,2021,1,2021-01-01,total,76915.0,307794.5,0.2499,13.92
4308,2021,1,2021-01-01,weekday,59276.0,259104.5,0.2288,13.17
4308,2021,1,2021-01-01,weekend,17639.0,48690.0,0.3623,16.44
4309,2021,1,2021-01-01,total,773587.0,2071651.5,0.3734,10.55
4309,2021,1,2021-01-01,weekday,607079.0,1750511.5,0.3468,9.9
4309,2021,1,2021-01-01,weekend,166508.0,321140.0,0.5185,12.93
4310,2021,1,2021-01-01,total,290902.0,741866.0,0.3921,9.27
4310,2021,1,2021-01-01,weekday,230389.0,647582.0,0.3558,9.03
4310,2021,1,2021-01-01,weekend,60513.0,94284.0,0.6418,10.16
4311,2021,1,2021-01-01,total,651138.0,1572110.5,0.4142,5.53
4311,2021,1,2021-01-01,weekday,506558.0,1317265.0,0.3846,5.45
4311,2021,1,2021-01-01,weekend,144580.0,254845.5,0.5673,5.78
4312,2021,1,2021-01-01,total,455436.0,962407.5,0.4732,6.59
4312,2021,1,2021-01-01,weekday,381082.0,823797.0,0.4626,6.4
4312,2021,1,2021-01-01,weekend,74354.0,138610.5,0.5364,7.59
4313,2021,1,2021-01-01,total,375706.0,869966.0,0.4319,6.29
4313,2021,1,2021-01-01,weekday,298114.0,741104.0,0.4023,6.1
4313,2021,1,2021-01-01,weekend,77592.0,128862.0,0.6021,7.01
4314,2021,1,2021-01-01,total,713326.0,1874607.5,0.3805,7.86
4314,2021,1,2021-01-01,weekday,565896.0,1612355.5,0.351,7.48
4314,2021,1,2021-01-01,weekend,147430.0,262252.0,0.5622,9.32
4315,2021,1,2021-01-01,total,527616.0,1316991.0,0.4006,7.18
4315,2021,1,2021-01-01,weekday,429509.0,1137436.5,0.3776,7.03
4315,2021,1,2021-01-01,weekend,98107.0,179554.5,0.5464,7.87
4316,2021,1,2021-01-01,total,545330.0,1369944.0,0.3981,9.16
4316,2021,1,2021-01-01,weekday,429204.0,1156288.5,0.3712,8.75
4316,2021,1,2021-01-01,weekend,116126.0,213655.5,0.5435,10.64
4317,2021,1,2021-01-01,total,217019.0,504148.0,0.4305,8.4
4317,2021,1,2021-01-01,weekday,172886.0,448993.5,0.3851,8.1
4317,2021,1,2021-01-01,weekend,44133.0,55154.5,0.8002,9.56
4318,2021,1,2021-01-01,total,82069.0,285726.5,0.2872,5.19
4318,2021,1,2021-01-01,weekday,69165.0,248571.5,0.2782,4.93
4318,2021,1,2021-01-01,weekend,12904.0,37155.0,0.3473,6.56
4401,2021,1,2021-01-01,total,905248.0,2836295.5,0.3192,13.04
4401,2021,1,2021-01-01,weekday,717287.0,2425281.0,0.2958,12.41
4401,2021,1,2021-01-01,weekend,187961.0,411014.5,0.4573,15.42
4402,2021,1,2021-01-01,total,1078538.0,3219853.5,0.335,12.45
4402,2021,1,2021-01-01,weekday,864267.0,2811202.0,0.3074,11.93
4402,2021,1,2021-01-01,weekend,214271.0,408651.5,0.5243,14.52
4403,2021,1,2021-01-01,total,544543.0,1077050.5,0.5056,8.35
4403,2021,1,2021-01-01,weekday,418669.0,880966.5,0.4752,8.33
4403,2021,1,2021-01-01,weekend,125874.0,196084.0,0.6419,8.42
4404,2021,1,2021-01-01,total,1857301.0,4419638.0,0.4202,8.13
4404,2021,1,2021-01-01,weekday,1453603.0,3665981.0,0.3965,7.89
4404,2021,1,2021-01-01,weekend,403698.0,753657.0,0.5357,8.98
4405,2021,1,2021-01-01,total,250051.0,493418.5,0.5068,10.35
4405,2021,1,2021-01-01,weekday,205086.0,441201.5,0.4648,9.79
4405,2021,1,2021-01-01,weekend,44965.0,52217.0,0.8611,12.91
4406,2021,1,2021-01-01,total,462840.0,1371323.0,0.3375,8.56
4406,2021,1,2021-01-01,weekday,374471.0,1185599.5,0.3158,8.25
4406,2021,1,2021-01-01,weekend,88369.0,185723.5,0.4758,9.88
4407,2021,1,2021-01-01,total,544640.0,1428687.5,0.3812,5.64
4407,2021,1,2021-01-01,weekday,421730.0,1184598.5,0.356,5.32
4407,2021,1,2021-01-01,weekend,122910.0,244089.0,0.5035,6.74
4409,2021,1,2021-01-01,total,305228.0,695483.5,0.4389,6.66
4409,2021,1,2021-01-01,weekday,243771.0,608972.0,0.4003,6.6
4409,2021,1,2021-01-01,weekend,61457.0,86511.5,0.7104,6.91
4410,2021,1,2021-01-01,total,289111.0,724631.0,0.399,5.06
4410,2021,1,2021-01-01,weekday,233491.0,618347.5,0.3776,4.88
4410,2021,1,2021-01-01,weekend,55620.0,106283.5,0.5233,5.84
4412,2021,1,2021-01-01,total,931717.0,2400466.5,0.3881,5.19
4412,2021,1,2021-01-01,weekday,758257.0,2107043.0,0.3599,5.04
4412,2021,1,2021-01-01,weekend,173460.0,293423.5,0.5912,5.86
4414,2021,1,2021-01-01,total,171131.0,412565.0,0.4148,7.17
4414,2021,1,2021-01-01,weekday,134257.0,357096.0,0.376,6.89
4414,2021,1,2021-01-01,weekend,36874.0,55469.0,0.6648,8.15
4103,2021,2,2021-02-01,total,782221.0,2420829.99,0.3231,17.6
4103,2021,2,2021-02-01,weekday,605386.0,1993902.0,0.3036,16.09
4103,2021,2,2021-02-01,weekend,176835.0,426928.0,0.4142,22.77
4104,2021,2,2021-02-01,total,995691.0,3996016.68,0.2492,19.46
4104,2021,2,2021-02-01,weekday,797434.0,3272381.0,0.2437,18.02
4104,2021,2,2021-02-01,weekend,198257.0,723635.66,0.274,25.26
4107,2021,2,2021-02-01,total,1950035.0,6928443.0,0.2815,16.94
4107,2021,2,2021-02-01,weekday,1555062.0,5663346.83,0.2746,15.61
4107,2021,2,2021-02-01,weekend,394973.0,1265096.17,0.3122,22.19
4108,2021,2,2021-02-01,total,1938004.0,5828655.01,0.3325,14.95
4108,2021,2,2021-02-01,weekday,1605692.0,4920539.66,0.3263,14.05
4108,2021,2,2021-02-01,weekend,332312.0,908115.33,0.3659,19.29
4109,2021,2,2021-02-01,total,831854.0,2603730.66,0.3195,16.25
4109,2021,2,2021-02-01,weekday,649208.0,2144290.68,0.3028,15.48
4109,2021,2,2021-02-01,weekend,182646.0,459439.99,0.3975,19.02
4110,2021,2,2021-02-01,total,606057.0,1810253.33,0.3348,14.29
4110,2021,2,2021-02-01,weekday,477340.0,1469727.5,0.3248,13.49
4110,2021,2,2021-02-01,weekend,128717.0,340525.83,0.378,17.24
4111,2021,2,2021-02-01,total,724858.0,2057877.67,0.3522,12.68
4111,2021,2,2021-02-01,weekday,586795.0,1701987.33,0.3448,12.24
4111,2021,2,2021-02-01,weekend,138063.0,355890.33,0.3879,14.53
4112,2021,2,2021-02-01,total,1033600.0,3021785.49,0.342,14.57
4112,2021,2,2021-02-01,weekday,848044.0,2483453.51,0.3415,14.06
4112,2021,2,2021-02-01,weekend,185556.0,538331.99,0.3447,16.91
4121,2021,2,2021-02-01,total,2909232.0,14126983.33,0.2059,19.5
4121,2021,2,2021-02-01,weekday,2311256.0,11987612.99,0.1928,17.93
4121,2021,2,2021-02-01,weekend,597976.0,2139370.33,0.2795,25.56
4165,2021,2,2021-02-01,total,6084090.0,28133632.52,0.2163,17.15
4165,2021,2,2021-02-01,weekday,4981063.0,24039218.32,0.2072,16.15
4165,2021,2,2021-02-01,weekend,1103027.0,4094414.17,0.2694,21.63
4204,2021,2,2021-02-01,total,614505.0,1433061.17,0.4288,11.29
4204,2021,2,2021-02-01,weekday,490568.0,1191040.5,0.4119,11.01
